timestamp,sensor,label,valor
1778246024660,acc_x,0,-3.5201557
1778246024660,acc_y,0,-3.9202006
1778246024660,acc_z,0,8.427294
1778246024661,acc_x,0,-3.5800426
1778246024661,acc_y,0,-3.8710933
1778246024661,acc_z,0,8.359022
1778246024661,gyr_x,0,0.014780995
1778246024661,gyr_y,0,-3.9948634E-4
1778246024661,gyr_z,0,-0.0018642696
1778246024662,gyr_x,0,0.010386645
1778246024662,gyr_y,0,-0.005725971
1778246024662,gyr_z,0,-0.011451942
1778246024663,rot_x,0,-0.26588216
1778246024663,rot_y,0,-0.08944877
1778246024663,rot_z,0,0.837217
1778246024663,rot_w,0,0.46943942
1778246024663,rot_accuracy,0,1.5707964
1778246024664,rot_x,0,-0.26580617
1778246024664,rot_y,0,-0.08933044
1778246024664,rot_z,0,0.83722323
1778246024664,rot_w,0,0.4694937
1778246024664,rot_accuracy,0,1.5707964
1778246024665,mag_x,0,-2674.05
1778246024665,mag_y,0,-317.4375
1778246024665,mag_z,0,-537.54376
1778246024665,mag_x,0,-2682.9375
1778246024665,mag_y,0,-317.49377
1778246024665,mag_z,0,-539.4
1778246024666,mag_x,0,-2686.4062
1778246024666,mag_y,0,-317.73752
1778246024666,mag_z,0,-531.075
1778246024666,acc_x,0,-3.569263
1778246024666,acc_y,0,-3.7764719
1778246024666,acc_z,0,8.321893
1778246024667,acc_x,0,-3.5165625
1778246024667,acc_y,0,-3.7501216
1778246024667,acc_z,0,8.256017
1778246024667,gyr_x,0,-0.0014647833
1778246024667,gyr_y,0,-0.004660674
1778246024667,gyr_z,0,-0.01131878
1778246024668,gyr_x,0,-0.012117753
1778246024668,gyr_y,0,-0.0026632424
1778246024668,gyr_z,0,-0.007989727
1778246024669,rot_x,0,-0.2656956
1778246024669,rot_y,0,-0.08929269
1778246024669,rot_z,0,0.83719677
1778246024669,rot_w,0,0.46961087
1778246024669,rot_accuracy,0,1.5707964
1778246024670,rot_x,0,-0.26564962
1778246024670,rot_y,0,-0.08935211
1778246024670,rot_z,0,0.83715653
1778246024670,rot_w,0,0.46969733
1778246024670,rot_accuracy,0,1.5707964
1778246024861,acc_x,0,-3.5297377
1778246024861,acc_y,0,-3.831568
1778246024861,acc_z,0,8.297937
1778246024861,acc_x,0,-3.5524948
1778246024861,acc_y,0,-3.8555226
1778246024861,acc_z,0,8.344649
1778246024862,gyr_x,0,-0.007856565
1778246024862,gyr_y,0,-0.0026632424
1778246024862,gyr_z,0,-0.007989727
1778246024862,gyr_x,0,-0.0025300803
1778246024862,gyr_y,0,-0.0014647833
1778246024862,gyr_z,0,-0.01131878
1778246024863,rot_x,0,-0.2656737
1778246024863,rot_y,0,-0.08948278
1778246024863,rot_z,0,0.8371166
1778246024863,rot_w,0,0.4697298
1778246024863,rot_accuracy,0,1.5707964
1778246024864,rot_x,0,-0.26567847
1778246024864,rot_y,0,-0.089578316
1778246024864,rot_z,0,0.8370802
1778246024864,rot_w,0,0.46977407
1778246024864,rot_accuracy,0,1.5707964
1778246024865,mag_x,0,-2686.0688
1778246024865,mag_y,0,-317.475
1778246024865,mag_z,0,-515.4375
1778246024865,mag_x,0,-2676.375
1778246024865,mag_y,0,-316.78125
1778246024865,mag_z,0,-503.475
1778246024866,mag_x,0,-2676.0376
1778246024866,mag_y,0,-317.11877
1778246024866,mag_z,0,-514.85626
1778246024867,acc_x,0,-3.5656698
1778246024867,acc_y,0,-3.8411498
1778246024867,acc_z,0,8.361418
1778246024868,acc_x,0,-3.5908222
1778246024868,acc_y,0,-3.8004267
1778246024868,acc_z,0,8.276379
1778246024868,gyr_x,0,-0.011052456
1778246024868,gyr_y,0,-0.0047938363
1778246024868,gyr_z,0,-0.011185618
1778246024870,gyr_x,0,-0.012250915
1778246024870,gyr_y,0,-0.014248347
1778246024870,gyr_z,0,-0.015579968
1778246024870,rot_x,0,-0.26566455
1778246024870,rot_y,0,-0.089632176
1778246024870,rot_z,0,0.8370304
1778246024870,rot_w,0,0.4698601
1778246024870,rot_accuracy,0,1.5707964
1778246024871,rot_x,0,-0.26566598
1778246024871,rot_y,0,-0.089768976
1778246024871,rot_z,0,0.83698225
1778246024871,rot_w,0,0.46991903
1778246024871,rot_accuracy,0,1.5707964
1778246024872,mag_x,0,-2685.75
1778246024872,mag_y,0,-317.40002
1778246024872,mag_z,0,-520.98755
1778246024873,mag_x,0,-2689.425
1778246024873,mag_y,0,-317.64377
1778246024873,mag_z,0,-521.5688
1778246024874,mag_x,0,-2681.625
