timestamp	distance_cm	rssi_dbm
2026-06-24T19:08:26.221424	152.0	-76.0
2026-06-24T19:08:26.221493	183.0	-75.5
2026-06-24T19:08:26.221563	179.0	-75.5
2026-06-24T19:08:26.221632	175.0	-75.0
2026-06-24T19:08:26.221698	194.0	-76.5
2026-06-24T19:08:26.221766	159.0	-75.5
2026-06-24T19:08:35.276037	100.0	-73.5
2026-06-24T19:08:35.276175	108.0	-74.5
2026-06-24T19:08:35.276252	98.0	-73.5
2026-06-24T19:08:35.276329	107.0	-74.0
2026-06-24T19:08:35.276401	101.0	-81.5
2026-06-24T19:08:35.276473	99.0	-78.0
2026-06-24T19:08:35.276544	108.0	-77.0
2026-06-24T19:08:35.276611	107.0	-78.0
2026-06-24T19:08:35.276677	96.0	-77.0
2026-06-24T19:08:35.276745	93.0	-76.0
2026-06-24T19:08:44.320637	153.0	-74.5
2026-06-24T19:08:44.320781	141.0	-78.0
2026-06-24T19:08:44.320854	147.0	-73.0
2026-06-24T19:08:44.320926	143.0	-73.0
2026-06-24T19:08:44.321004	140.0	-73.5
2026-06-24T19:08:44.321076	145.0	-75.5
2026-06-24T19:08:44.321148	157.0	-76.0
2026-06-24T19:08:44.321219	159.0	-77.5
2026-06-24T19:08:44.321288	117.0	-80.0
2026-06-24T19:08:44.321357	102.0	-80.5
2026-06-24T19:08:53.375390	69.0	-61.5
2026-06-24T19:08:53.375523	41.0	-63.0
2026-06-24T19:08:53.375597	44.0	-62.0
2026-06-24T19:08:53.375669	40.0	-59.5
2026-06-24T19:08:53.375741	40.0	-59.0
2026-06-24T19:08:53.375891	41.0	-61.0
2026-06-24T19:08:53.375960	43.0	-61.5
2026-06-24T19:08:53.376031	44.0	-59.0
2026-06-24T19:08:53.376097	45.0	-61.0
2026-06-24T19:08:53.376164	43.0	-68.0
2026-06-24T19:09:02.454947	86.0	-63.5
2026-06-24T19:09:02.455083	67.0	-64.0
2026-06-24T19:09:02.455158	70.0	-63.5
2026-06-24T19:09:02.455234	72.0	-65.5
2026-06-24T19:09:02.455306	60.0	-64.0
2026-06-24T19:09:02.455376	54.0	-67.0
2026-06-24T19:09:02.455445	52.0	-68.0
2026-06-24T19:09:02.455513	66.0	-68.5
2026-06-24T19:09:02.455582	63.0	-66.0
2026-06-24T19:09:02.455649	52.0	-65.5
2026-06-24T19:09:11.502596	60.0	-67.0
2026-06-24T19:09:11.502724	61.0	-67.5
2026-06-24T19:09:11.502812	59.0	-66.0
2026-06-24T19:09:11.502885	61.0	-71.0
2026-06-24T19:09:11.502954	44.0	-70.5
2026-06-24T19:09:11.503025	46.0	-70.5
2026-06-24T19:09:11.503095	46.0	-70.0
2026-06-24T19:09:11.503164	49.0	-70.5
2026-06-24T19:09:11.503235	58.0	-67.0
2026-06-24T19:09:11.503302	61.0	-65.5
2026-06-24T19:09:20.555953	101.0	-68.0
2026-06-24T19:09:20.556088	49.0	-74.5
2026-06-24T19:09:20.556174	59.0	-75.5
2026-06-24T19:09:20.556249	92.0	-76.0
2026-06-24T19:09:20.556317	43.0	-75.5
2026-06-24T19:09:20.556387	75.0	-62.5
2026-06-24T19:09:20.556458	53.0	-60.5
2026-06-24T19:09:20.556529	54.0	-61.0
2026-06-24T19:09:20.556597	65.0	-59.5
2026-06-24T19:09:20.556668	55.0	-71.0
2026-06-24T19:09:29.587857	183.0	-78.5
2026-06-24T19:09:29.588005	136.0	-81.0
2026-06-24T19:09:29.588079	123.0	-82.0
2026-06-24T19:09:29.588153	122.0	-82.5
2026-06-24T19:09:29.588226	143.0	-82.0
2026-06-24T19:09:29.588295	173.0	-80.0
2026-06-24T19:09:29.588362	151.0	-77.5
2026-06-24T19:09:29.588431	145.0	-78.0
2026-06-24T19:09:29.588507	132.0	-74.5
2026-06-24T19:09:29.588577	121.0	-71.0
2026-06-24T19:09:38.638386	112.0	-76.5
2026-06-24T19:09:38.638521	131.0	-74.0
2026-06-24T19:09:38.638604	168.0	-72.0
2026-06-24T19:09:38.638676	121.0	-76.0
2026-06-24T19:09:38.638744	116.0	-72.0
2026-06-24T19:09:38.638810	118.0	-75.0
2026-06-24T19:09:38.638878	114.0	-73.0
2026-06-24T19:09:38.638945	114.0	-72.5
2026-06-24T19:09:38.639014	113.0	-72.0
2026-06-24T19:09:47.672372	124.0	-81.0
2026-06-24T19:09:47.672497	125.0	-78.0
2026-06-24T19:09:47.672570	124.0	-78.5
2026-06-24T19:09:47.672654	123.0	-79.0
2026-06-24T19:09:47.672731	123.0	-78.5
2026-06-24T19:09:47.672801	128.0	-77.5
2026-06-24T19:09:47.672871	140.0	-76.0
2026-06-24T19:09:47.672939	139.0	-79.0
2026-06-24T19:09:47.673006	137.0	-77.5
2026-06-24T19:09:56.708715	153.0	-76.0
2026-06-24T19:09:56.708838	122.0	-76.5
2026-06-24T19:09:56.708923	111.0	-75.0
2026-06-24T19:09:56.708997	114.0	-79.0
2026-06-24T19:09:56.709066	112.0	-78.0
2026-06-24T19:09:56.709132	122.0	-74.5
2026-06-24T19:09:56.709204	134.0	-77.5
2026-06-24T19:09:56.709276	107.0	-80.0
2026-06-24T19:09:56.709344	121.0	-71.5
2026-06-24T19:09:56.709414	80.0	-77.0
2026-06-24T19:10:05.755054	103.0	-65.5
2026-06-24T19:10:05.755187	92.0	-65.0
2026-06-24T19:10:05.755262	69.0	-64.0
2026-06-24T19:10:05.755334	52.0	-63.0
2026-06-24T19:10:05.755403	75.0	-65.0
2026-06-24T19:10:05.755471	42.0	-63.5
2026-06-24T19:10:05.755541	45.0	-62.5
2026-06-24T19:10:05.755614	43.0	-64.5
2026-06-24T19:10:05.755682	39.0	-66.5
2026-06-24T19:10:05.755817	50.0	-64.5
2026-06-24T19:10:14.801414	65.0	-61.0
2026-06-24T19:10:14.801536	63.0	-59.5
2026-06-24T19:10:14.801620	65.0	-59.5
2026-06-24T19:10:14.801696	87.0	-64.0
2026-06-24T19:10:14.801766	76.0	-64.0
2026-06-24T19:10:14.801835	53.0	-62.0
2026-06-24T19:10:14.801902	54.0	-62.0
2026-06-24T19:10:14.801968	57.0	-62.5
2026-06-24T19:10:14.802039	78.0	-64.0
2026-06-24T19:10:14.802106	71.0	-65.5
2026-06-24T19:10:23.851461	70.0	-62.5
2026-06-24T19:10:23.851595	68.0	-62.0
2026-06-24T19:10:23.851670	70.0	-63.5
2026-06-24T19:10:23.851745	75.0	-63.0
2026-06-24T19:10:23.851893	70.0	-63.5
2026-06-24T19:10:23.851965	71.0	-64.0
2026-06-24T19:10:23.852033	85.0	-64.0
2026-06-24T19:10:23.852100	90.0	-63.0
2026-06-24T19:10:23.852166	83.0	-65.0
2026-06-24T19:10:23.852234	81.0	-65.0
2026-06-24T19:10:32.910621	54.0	-63.5
2026-06-24T19:10:32.910754	43.0	-64.5
2026-06-24T19:10:32.910831	43.0	-64.0
2026-06-24T19:10:32.910903	48.0	-62.5
2026-06-24T19:10:32.910975	48.0	-62.0
2026-06-24T19:10:32.911042	42.0	-66.0
2026-06-24T19:10:32.911109	46.0	-67.0
2026-06-24T19:10:32.911174	41.0	-67.5
2026-06-24T19:10:32.911243	45.0	-65.0
2026-06-24T19:10:32.911311	52.0	-61.5
2026-06-24T19:10:41.966983	147.0	-82.0
2026-06-24T19:10:41.967107	182.0	-77.0
2026-06-24T19:10:41.967188	127.0	-77.0
2026-06-24T19:10:41.967260	146.0	-79.5
2026-06-24T19:10:41.967342	128.0	-76.0
2026-06-24T19:10:41.967410	131.0	-69.0
2026-06-24T19:10:41.967478	113.0	-68.5
2026-06-24T19:10:41.967548	114.0	-69.0
2026-06-24T19:10:41.967616	110.0	-68.5
2026-06-24T19:10:50.997703	115.0	-79.5
2026-06-24T19:10:50.997839	113.0	-73.5
2026-06-24T19:10:50.997917	109.0	-74.0
2026-06-24T19:10:50.997989	112.0	-73.5
2026-06-24T19:10:50.998062	126.0	-73.5
2026-06-24T19:10:50.998133	111.0	-77.0
2026-06-24T19:10:50.998200	126.0	-76.5
2026-06-24T19:10:50.998270	127.0	-79.0
2026-06-24T19:10:50.998336	142.0	-76.0
2026-06-24T19:10:50.998405	120.0	-75.5
2026-06-24T19:11:00.044452	143.0	-75.0
2026-06-24T19:11:00.044576	146.0	-75.5
2026-06-24T19:11:00.044671	126.0	-77.5
2026-06-24T19:11:00.044747	147.0	-71.5
2026-06-24T19:11:00.044820	128.0	-76.0
2026-06-24T19:11:00.044887	121.0	-76.5
2026-06-24T19:11:00.044957	82.0	-81.0
2026-06-24T19:11:00.045023	108.0	-78.5
2026-06-24T19:11:00.045090	126.0	-74.0
2026-06-24T19:11:09.100712	98.0	-65.5
2026-06-24T19:11:09.100847	41.0	-64.0
2026-06-24T19:11:09.100922	42.0	-63.0
2026-06-24T19:11:09.100995	45.0	-62.5
2026-06-24T19:11:09.101069	76.0	-65.5
2026-06-24T19:11:09.101140	92.0	-65.5
2026-06-24T19:11:09.101210	87.0	-65.5
2026-06-24T19:11:09.101281	87.0	-65.0
2026-06-24T19:11:09.101347	61.0	-65.0
2026-06-24T19:11:09.101414	89.0	-65.0
2026-06-24T19:11:18.136875	57.0	-65.0
2026-06-24T19:11:18.136998	57.0	-65.0
2026-06-24T19:11:18.137072	56.0	-66.0
2026-06-24T19:11:18.137143	61.0	-64.5
2026-06-24T19:11:18.137223	62.0	-64.5
2026-06-24T19:11:18.137294	64.0	-65.0
2026-06-24T19:11:18.137360	63.0	-65.0
2026-06-24T19:11:18.137424	58.0	-66.0
2026-06-24T19:11:18.137493	56.0	-66.0
2026-06-24T19:11:18.137558	58.0	-66.0
2026-06-24T19:11:27.177638	52.0	-65.5
2026-06-24T19:11:27.177772	52.0	-64.5
2026-06-24T19:11:27.177850	67.0	-66.0
2026-06-24T19:11:27.177922	71.0	-67.0
2026-06-24T19:11:27.177992	41.0	-67.5
2026-06-24T19:11:27.178064	46.0	-64.5
2026-06-24T19:11:27.178135	95.0	-62.5
2026-06-24T19:11:27.178207	61.0	-64.0
2026-06-24T19:11:27.178272	73.0	-64.5
2026-06-24T19:11:27.178342	79.0	-66.5
2026-06-24T19:11:36.231271	138.0	-77.5
2026-06-24T19:11:36.231408	152.0	-77.0
2026-06-24T19:11:36.231483	113.0	-75.0
2026-06-24T19:11:36.231554	167.0	-73.0
2026-06-24T19:11:36.231624	162.0	-77.5
2026-06-24T19:11:36.231696	75.0	-78.5
2026-06-24T19:11:36.231869	151.0	-76.0
2026-06-24T19:11:36.231942	145.0	-73.0
2026-06-24T19:11:45.281136	155.0	-78.0
2026-06-24T19:11:45.281261	265.0	-75.0
2026-06-24T19:11:45.281334	266.0	-76.0
2026-06-24T19:11:45.281406	179.0	-77.0
2026-06-24T19:11:45.281475	186.0	-76.5
2026-06-24T19:11:45.281553	246.0	-74.5
2026-06-24T19:11:45.281625	239.0	-74.0
2026-06-24T19:11:45.281694	239.0	-72.0
2026-06-24T19:11:45.281761	234.0	-73.5
2026-06-24T19:11:54.306638	121.0	-80.5
2026-06-24T19:11:54.306774	122.0	-80.0
2026-06-24T19:11:54.306849	120.0	-75.0
2026-06-24T19:11:54.306921	122.0	-75.0
2026-06-24T19:11:54.306991	127.0	-74.0
2026-06-24T19:11:54.307058	121.0	-75.0
2026-06-24T19:11:54.307124	110.0	-74.0
2026-06-24T19:11:54.307192	108.0	-74.5
2026-06-24T19:11:54.307263	140.0	-75.5
2026-06-24T19:11:54.307335	115.0	-78.0
2026-06-24T19:12:03.354792	49.0	-64.5
2026-06-24T19:12:03.354955	53.0	-65.0
2026-06-24T19:12:03.355033	45.0	-67.0
2026-06-24T19:12:03.355106	45.0	-69.0
2026-06-24T19:12:03.355175	45.0	-66.0
2026-06-24T19:12:03.355243	45.0	-64.5
2026-06-24T19:12:03.355315	45.0	-65.0
2026-06-24T19:12:03.355382	46.0	-64.0
2026-06-24T19:12:03.355448	45.0	-64.0
2026-06-24T19:12:03.355515	43.0	-67.5
2026-06-24T19:12:12.386999	40.0	-70.5
2026-06-24T19:12:12.387145	44.0	-71.0
2026-06-24T19:12:12.387220	44.0	-69.5
2026-06-24T19:12:12.387296	48.0	-68.0
2026-06-24T19:12:12.387366	46.0	-68.5
2026-06-24T19:12:12.387437	38.0	-71.5
2026-06-24T19:12:12.387508	33.0	-71.5
2026-06-24T19:12:12.387577	29.0	-70.0
2026-06-24T19:12:12.387644	26.0	-71.0
2026-06-24T19:12:12.387711	31.0	-70.0
2026-06-24T19:12:12.387846	50.0	-62.5
2026-06-24T19:12:21.469984	133.0	-75.5
2026-06-24T19:12:21.470117	133.0	-74.0
2026-06-24T19:12:21.470192	137.0	-79.0
2026-06-24T19:12:21.470263	143.0	-79.5
2026-06-24T19:12:21.470336	145.0	-76.5
2026-06-24T19:12:21.470407	149.0	-74.5
2026-06-24T19:12:21.470478	148.0	-74.0
2026-06-24T19:12:21.470546	152.0	-77.5
2026-06-24T19:12:21.470615	148.0	-75.0
2026-06-24T19:12:21.470683	145.0	-72.0
2026-06-24T19:12:30.529252	139.0	-78.5
2026-06-24T19:12:30.529387	110.0	-76.5
2026-06-24T19:12:30.529473	113.0	-75.0
2026-06-24T19:12:30.529547	107.0	-68.5
2026-06-24T19:12:30.529620	92.0	-68.0
2026-06-24T19:12:30.529688	89.0	-68.5
2026-06-24T19:12:30.529759	90.0	-64.5
2026-06-24T19:12:30.529830	83.0	-66.5
2026-06-24T19:12:30.529901	74.0	-70.0
