timestamp,sensor,label,valor
1779096202302,rot_x,B,0.12576833
1779096202302,rot_y,B,0.007097012
1779096202302,rot_z,B,-0.8513057
1779096202302,rot_w,B,0.50932366
1779096202302,rot_accuracy,B,1.5707964
1779096202304,acc_x,B,-2.3727214
1779096202304,acc_y,B,0.9977168
1779096202304,acc_z,B,9.489688
1779096202305,acc_x,B,-2.4098513
1779096202305,acc_y,B,1.1150953
1779096202305,acc_z,B,9.490886
1779096202305,gyr_x,B,-0.036220096
1779096202305,gyr_y,B,-2.6632423E-4
1779096202305,gyr_z,B,0.04074761
1779096202306,gyr_x,B,-0.009987159
1779096202306,gyr_y,B,-0.0025300803
1779096202306,gyr_z,B,0.09055024
1779096202307,rot_x,B,0.12609158
1779096202307,rot_y,B,0.0072882124
1779096202307,rot_z,B,-0.8513745
1779096202307,rot_w,B,0.50912607
1779096202307,rot_accuracy,B,1.5707964
1779096202308,rot_x,B,0.12592006
1779096202308,rot_y,B,0.007551945
1779096202308,rot_z,B,-0.85116464
1779096202308,rot_w,B,0.5095154
1779096202308,rot_accuracy,B,1.5707964
1779096202309,mag_x,B,-1689.6938
1779096202309,mag_y,B,-228.13126
1779096202309,mag_z,B,-395.6625
1779096202310,mag_x,B,-1690.5376
1779096202310,mag_y,B,-228.16876
1779096202310,mag_z,B,-396.86252
1779096202311,mag_x,B,-1689.8813
1779096202311,mag_y,B,-228.45001
1779096202311,mag_z,B,-414.54376
1779096202311,acc_x,B,-2.2769024
1779096202311,acc_y,B,1.2516376
1779096202311,acc_z,B,9.463338
1779096202312,acc_x,B,-2.2804956
1779096202312,acc_y,B,1.3043381
1779096202312,acc_z,B,9.465734
1779096202312,gyr_x,B,-0.02956199
1779096202312,gyr_y,B,0.01890902
1779096202312,gyr_z,B,0.07164122
1779096202313,gyr_x,B,-0.01065297
1779096202313,gyr_y,B,0.015846292
1779096202313,gyr_z,B,0.03848385
1779096202313,rot_x,B,0.12586612
1779096202313,rot_y,B,0.00750784
1779096202313,rot_z,B,-0.850706
1779096202313,rot_w,B,0.5102948
1779096202313,rot_accuracy,B,1.5707964
1779096202314,rot_x,B,0.12589398
1779096202314,rot_y,B,0.007758053
1779096202314,rot_z,B,-0.850314
