timestamp,sensor,label,valor
1779093292457,acc_x,0,-2.7715688
1779093292457,acc_y,0,2.3583486
1779093292457,acc_z,0,9.377101
1779093292458,acc_x,0,-2.1104167
1779093292458,acc_y,0,2.3823035
1779093292458,acc_z,0,9.27649
1779093292458,gyr_x,0,0.21279307
1779093292458,gyr_y,0,-0.32291815
1779093292458,gyr_z,0,-0.23596327
1779093292459,gyr_x,0,0.11838112
1779093292459,gyr_y,0,-0.14248346
1779093292459,gyr_z,0,-0.09734151
1779093292459,rot_x,0,0.0986673
1779093292459,rot_y,0,0.15501907
1779093292459,rot_z,0,0.14818494
1779093292459,rot_w,0,0.9717382
1779093292459,rot_accuracy,0,1.5707964
1779093292460,rot_x,0,0.09988006
1779093292460,rot_y,0,0.15388413
1779093292460,rot_z,0,0.14692159
1779093292460,rot_w,0,0.97198653
1779093292460,rot_accuracy,0,1.5707964
1779093292461,mag_x,0,-1884.4313
1779093292461,mag_y,0,-231.93752
1779093292461,mag_z,0,-447.075
1779093292462,mag_x,0,-1887.2626
1779093292462,mag_y,0,-231.61876
1779093292462,mag_z,0,-444.16876
1779093292462,mag_x,0,-1887.2438
1779093292462,mag_y,0,-232.59377
1779093292462,mag_z,0,-454.29376
1779093292462,acc_x,0,-2.4565632
1779093292462,acc_y,0,2.7643821
1779093292462,acc_z,0,9.092039
1779093292463,acc_x,0,-2.4984841
1779093292463,acc_y,0,2.4685407
1779093292463,acc_z,0,8.981847
1779093292463,gyr_x,0,0.076834545
1779093292463,gyr_y,0,-0.012650401
1779093292463,gyr_z,0,-0.04900366
1779093292464,gyr_x,0,-0.023170209
1779093292464,gyr_y,0,-0.07963095
1779093292464,gyr_z,0,-0.18269843
1779093292464,rot_x,0,0.100581266
1779093292464,rot_y,0,0.15391868
1779093292464,rot_z,0,0.14631882
1779093292464,rot_w,0,0.9719996
1779093292464,rot_accuracy,0,1.5707964
1779093292465,rot_x,0,0.1001945
1779093292465,rot_y,0,0.15329681
1779093292465,rot_z,0,0.14450797
1779093292465,rot_w,0,0.97240865
1779093292465,rot_accuracy,0,1.5707964
1779093292466,mag_x,0,-1888.8563
1779093292466,mag_y,0,-232.65001
1779093292466,mag_z,0,-445.7625
1779093292467,mag_x,0,-1889.5688
1779093292467,mag_y,0,-232.46251
1779093292467,mag_z,0,-443.11877
1779093292467,mag_x,0,-1890.3563
1779093292467,mag_y,0,-232.46251
1779093292467,mag_z,0,-452.75626
