timestamp,sensor,label,valor
1779093720262,acc_x,0,0.15091515
1779093720262,acc_y,0,-2.0385523
1779093720262,acc_z,0,8.590186
1779093720263,acc_x,0,0.4755025
1779093720263,acc_y,0,-2.1116142
1779093720263,acc_z,0,8.744695
1779093720264,gyr_x,0,-0.14048603
1779093720264,gyr_y,0,0.073106006
1779093720264,gyr_z,0,-1.4155133
1779093720265,gyr_x,0,-0.04900366
1779093720265,gyr_y,0,0.0051933224
1779093720265,gyr_z,0,-1.3988681
1779093720265,rot_x,0,-0.05987871
1779093720265,rot_y,0,-0.027206942
1779093720265,rot_z,0,-0.0076736324
1779093720265,rot_w,0,0.9978053
1779093720265,rot_accuracy,0,1.5707964
1779093720267,rot_x,0,-0.060894296
1779093720267,rot_y,0,-0.02730694
1779093720267,rot_z,0,-0.021810945
1779093720267,rot_w,0,0.9975323
1779093720267,rot_accuracy,0,1.5707964
1779093720268,mag_x,0,-2022.7313
1779093720268,mag_y,0,-235.05
1779093720268,mag_z,0,-451.10626
1779093720269,mag_x,0,-2022.6188
1779093720269,mag_y,0,-234.43126
1779093720269,mag_z,0,-423.46878
1779093720270,mag_x,0,-2022.4126
1779093720270,mag_y,0,-234.6
1779093720270,mag_z,0,-433.46252
1779093720270,acc_x,0,0.80607855
1779093720270,acc_y,0,-1.7187558
1779093720270,acc_z,0,9.021372
1779093720271,acc_x,0,0.8611745
1779093720271,acc_y,0,-1.5127447
1779093720271,acc_z,0,9.190253
1779093720271,gyr_x,0,-0.026232937
1779093720271,gyr_y,0,0.14434774
1779093720271,gyr_z,0,-1.243601
1779093720272,gyr_x,0,-0.085756406
1779093720272,gyr_y,0,0.21106195
1779093720272,gyr_z,0,-1.1903361
1779093720273,rot_x,0,-0.060995236
1779093720273,rot_y,0,-0.028089471
1779093720273,rot_z,0,-0.03568578
1779093720273,rot_w,0,0.99710435
1779093720273,rot_accuracy,0,1.5707964
1779093720273,rot_x,0,-0.060851518
1779093720273,rot_y,0,-0.027402343
1779093720273,rot_z,0,-0.04810918
1779093720273,rot_w,0,0.9966101
1779093720273,rot_accuracy,0,1.5707964
1779093720275,acc_x,0,0.5365872
1779093720275,acc_y,0,-1.7810383
1779093720275,acc_z,0,9.161508
1779093720275,acc_x,0,0.5677284
1779093720275,acc_y,0,-1.9151851
1779093720275,acc_z,0,9.384287
1779093720276,gyr_x,0,-0.0074570784
1779093720276,gyr_y,0,0.31532788
1779093720276,gyr_z,0,-1.0690255
1779093720276,gyr_x,0,-0.0302278
1779093720276,gyr_y,0,0.30853662
1779093720276,gyr_z,0,-0.9995149
1779093720277,rot_x,0,-0.06127975
1779093720277,rot_y,0,-0.025987301
1779093720277,rot_z,0,-0.06006849
1779093720277,rot_w,0,0.9959726
1779093720277,rot_accuracy,0,1.5707964
1779093720278,rot_x,0,-0.06089268
1779093720278,rot_y,0,-0.023503426
1779093720278,rot_z,0,-0.07087099
1779093720278,rot_w,0,0.99534774
1779093720278,rot_accuracy,0,1.5707964
1779093720279,mag_x,0,-2024.1188
1779093720279,mag_y,0,-235.1625
1779093720279,mag_z,0,-456.56253
1779093720280,mag_x,0,-2026.2938
1779093720280,mag_y,0,-234.90001
1779093720280,mag_z,0,-447.24377
1779093720280,mag_x,0,-2026.8
1779093720280,mag_y,0,-235.05
1779093720280,mag_z,0,-456.58127
1779093720281,acc_x,0,0.32458735
1779093720281,acc_y,0,-2.0421455
1779093720281,acc_z,0,9.708875
1779093720282,acc_x,0,-0.064677924
1779093720282,acc_y,0,-1.8073885
1779093720282,acc_z,0,9.84901
1779093720282,gyr_x,0,-0.031159936
1779093720282,gyr_y,0,0.34435722
1779093720282,gyr_z,0,-0.8767394
1779093720283,gyr_x,0,-0.028763017
1779093720283,gyr_y,0,0.27950728
1779093720283,gyr_z,0,-0.6716697
1779093720284,rot_x,0,-0.060884785
1779093720284,rot_y,0,-0.021014698
1779093720284,rot_z,0,-0.08098574
1779093720284,rot_w,0,0.99463195
1779093720284,rot_accuracy,0,1.5707964
1779093720285,rot_x,0,-0.060781773
1779093720285,rot_y,0,-0.018076371
1779093720285,rot_z,0,-0.089883864
1779093720285,rot_w,0,0.99393153
1779093720285,rot_accuracy,0,1.5707964
1779093720286,mag_x,0,-2027.4938
1779093720286,mag_y,0,-235.63126
1779093720286,mag_z,0,-462.37503
1779093720286,mag_x,0,-2027.5688
1779093720286,mag_y,0,-235.81876
1779093720286,mag_z,0,-453.6
1779093720287,mag_x,0,-2020.5188
1779093720287,mag_y,0,-235.25626
1779093720287,mag_z,0,-447.52502
1779093720288,acc_x,0,0.23595464
1779093720288,acc_y,0,-1.2192986
1779093720288,acc_z,0,10.046637
1779093720288,acc_x,0,0.36650822
1779093720288,acc_y,0,-0.9042932
1779093720288,acc_z,0,9.998728
1779093720289,gyr_x,0,-0.14381509
1779093720289,gyr_y,0,0.19162029
1779093720289,gyr_z,0,-0.6274599
1779093720290,gyr_x,0,-0.23489797
1779093720290,gyr_y,0,0.22317971
1779093720290,gyr_z,0,-0.60508865
1779093720290,rot_x,0,-0.060695305
1779093720290,rot_y,0,-0.015689287
1779093720290,rot_z,0,-0.09669766
1779093720290,rot_w,0,0.9933376
1779093720290,rot_accuracy,0,1.5707964
1779093720291,rot_x,0,-0.06183269
1779093720291,rot_y,0,-0.014035649
1779093720291,rot_z,0,-0.10303729
1779093720291,rot_w,0,0.99265456
1779093720291,rot_accuracy,0,1.5707964
1779093720292,acc_x,0,0.38207883
1779093720292,acc_y,0,-0.68989784
1779093720292,acc_z,0,9.817869
1779093720293,acc_x,0,0.5856945
1779093720293,acc_y,0,-0.51981884
1779093720293,acc_z,0,9.76397
1779093720294,gyr_x,0,-0.293223
1779093720294,gyr_y,0,0.15673181
1779093720294,gyr_z,0,-0.5623436
1779093720295,gyr_x,0,-0.3001474
1779093720295,gyr_y,0,0.013715698
1779093720295,gyr_z,0,-0.5483616
1779093720295,rot_x,0,-0.063833274
1779093720295,rot_y,0,-0.01196184
1779093720295,rot_z,0,-0.10918513
1779093720295,rot_w,0,0.9918977
1779093720295,rot_accuracy,0,1.5707964
1779093720297,rot_x,0,-0.066442594
1779093720297,rot_y,0,-0.0104667805
1779093720297,rot_z,0,-0.114870474
1779093720297,rot_w,0,0.99110067
1779093720297,rot_accuracy,0,1.5707964
1779093720298,mag_x,0,-2019.9
1779093720298,mag_y,0,-235.01251
1779093720298,mag_z,0,-451.85626
1779093720299,mag_x,0,-2027.925
1779093720299,mag_y,0,-235.65001
1779093720299,mag_z,0,-463.27502
1779093720299,mag_x,0,-2028.5626
1779093720299,mag_y,0,-236.00626
1779093720299,mag_z,0,-474.6
1779093720300,acc_x,0,0.7737396
1779093720300,acc_y,0,-0.59048545
1779093720300,acc_z,0,9.738818
1779093720301,acc_x,0,0.87075645
1779093720301,acc_y,0,-0.63959277
1779093720301,acc_z,0,9.816671
1779093720301,gyr_x,0,-0.2934893
1779093720301,gyr_y,0,-0.059922952
1779093720301,gyr_z,0,-0.53517854
1779093720302,gyr_x,0,-0.2506111
1779093720302,gyr_y,0,-0.0917487
1779093720302,gyr_z,0,-0.54223615
1779093720303,rot_x,0,-0.06919904
1779093720303,rot_y,0,-0.010426543
1779093720303,rot_z,0,-0.120323464
1779093720303,rot_w,0,0.9902652
1779093720303,rot_accuracy,0,1.5707964
1779093720304,rot_x,0,-0.07199217
1779093720304,rot_y,0,-0.011115491
1779093720304,rot_z,0,-0.12558481
1779093720304,rot_w,0,0.9894049
1779093720304,rot_accuracy,0,1.5707964
1779093720343,mag_x,0,-2027.8313
1779093720343,mag_y,0,-235.70625
1779093720343,mag_z,0,-476.19376
1779093720344,mag_x,0,-2028.5438
